1	99
2	101
3	103
4	97
5	73
6	105
7	107
8	109
9	100
10	102
11	104
12	65
13	112
14	106
15	108
16	110
17	98
18	70
19	68
20	67
21	77
22	75
23	78
24	80
25	71
26	66
27	69
28	72
29	76
30	74
31	79
32	111
33	7
34	35
35	37
36	36
37	46
38	44
39	42
40	47
41	34
42	39
43	38
44	33
45	45
46	43
47	41
48	10
49	6
50	4
51	2
52	8
53	48
54	16
55	14
56	12
57	5
58	3
59	1
60	40
61	9
62	15
63	13
64	11
